Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Poland,2/12/23,6389741,118779,,,169,,16883.260731048398,,,,,616,POL,2023/02/12,0,57895841,521
Poland,2/13/23,6389941,118779,,,200,,16883.789180033455,,,,,616,POL,2023/02/13,0,57896024,183
Poland,2/14/23,6392257,118785,,,2316,,16889.90861928038,,,,,616,POL,2023/02/14,6,57897136,1112
Poland,2/15/23,6394131,118800,,,1874,,16894.86018627034,,,,,616,POL,2023/02/15,15,57898070,934
Poland,2/16/23,6396106,118809,,,1975,,16900.078619997752,,,,,616,POL,2023/02/16,9,57899175,1105
Poland,2/17/23,6398027,118817,,,1921,,16905.154372499197,,,,,616,POL,2023/02/17,8,57900171,996
Poland,2/18/23,6400052,118826,,,2025,,16910.50491847287,,,,,616,POL,2023/02/18,9,57901633,1462
Poland,2/19/23,6400331,118826,,,279,,16911.242104807025,,,,,616,POL,2023/02/19,0,57902066,433
Poland,2/20/23,6400611,118826,,,280,,16911.981933386098,,,,,616,POL,2023/02/20,0,57902182,116
Poland,2/21/23,6404036,118833,,,3425,,16921.031622255152,,,,,616,POL,2023/02/21,7,57903125,943
Poland,2/22/23,6406799,118840,,,2763,,16928.332144983677,,,,,616,POL,2023/02/22,7,57903994,869
Poland,2/23/23,6409609,118850,,,2810,,16935.75685322369,,,,,616,POL,2023/02/23,10,57905201,1207
Poland,2/24/23,6412259,118860,,,2650,,16942.75880227566,,,,,616,POL,2023/02/24,10,58053683,148482
Poland,2/25/23,6414853,118868,,,2594,,16949.612785611815,,,,,616,POL,2023/02/25,8,58053683,0
Poland,2/26/23,6415280,118868,,,427,,16950.741024194904,,,,,616,POL,2023/02/26,0,58053683,0
Poland,2/27/23,6415711,118868,,,431,,16951.8798317577,,,,,616,POL,2023/02/27,0,58053683,0
Poland,2/28/23,6419480,118884,,,3769,,16961.838452881046,,,,,616,POL,2023/02/28,16,58053683,0
Poland,3/1/23,6422467,118898,,,2987,,16969.73083847283,,,,,616,POL,2023/03/01,14,,
Portugal,2/2/23,5564254,26033,,,347,,54569.12707210279,,,,,620,PRT,2023/02/02,11,28068835,0
Portugal,2/7/23,5564925,26052,,,671,,54575.707627962634,,,,,620,PRT,2023/02/07,19,28090138,0
Portugal,2/10/23,5565479,26059,,,554,,54581.14075455929,,,,,620,PRT,2023/02/10,7,28090138,0
Portugal,2/14/23,5566314,26103,,,835,,54589.32967280515,,,,,620,PRT,2023/02/14,44,28106464,0
Portugal,2/16/23,5566708,26117,,,394,,54593.19366536667,,,,,620,PRT,2023/02/16,14,28106464,0
Portugal,3/1/23,5568084,26180,,,1376,,54606.68821806883,,,,,620,PRT,2023/03/01,63,,
Qatar,2/2/23,492595,686,,,61,,17097.700152027377,,,,,634,QAT,2023/02/02,0,7605455,0
Qatar,2/5/23,492647,686,,,52,,17099.50504328268,,,,,634,QAT,2023/02/05,0,7605455,0
Qatar,2/6/23,492786,686,,,139,,17104.32965644589,,,,,634,QAT,2023/02/06,0,7605455,0
Qatar,2/7/23,492833,686,,,47,,17105.961000465108,,,,,634,QAT,2023/02/07,0,7605455,0
Qatar,2/8/23,492887,686,,,54,,17107.835310614842,,,,,634,QAT,2023/02/08,0,7605882,427
Qatar,2/9/23,492925,686,,,38,,17109.154269609102,,,,,634,QAT,2023/02/09,0,7605882,0
Qatar,2/12/23,492966,686,,,41,,17110.577356945014,,,,,634,QAT,2023/02/12,0,7605882,0
Qatar,2/15/23,493198,686,,,232,,17118.629948699436,,,,,634,QAT,2023/02/15,0,7606485,603
Qatar,2/16/23,493259,686,,,61,,17120.747224979696,,,,,634,QAT,2023/02/16,0,7606485,0
Qatar,2/19/23,493405,686,,,146,,17125.81480427343,,,,,634,QAT,2023/02/19,0,7606485,0
Qatar,2/20/23,493490,686,,,85,,17128.7651072869,,,,,634,QAT,2023/02/20,0,7606840,355
Qatar,2/21/23,493560,686,,,70,,17131.194768592115,,,,,634,QAT,2023/02/21,0,7606840,0
Qatar,2/22/23,493639,686,,,79,,17133.936814922286,,,,,634,QAT,2023/02/22,0,7606840,0
Qatar,2/23/23,493724,686,,,85,,17136.88711793576,,,,,634,QAT,2023/02/23,0,7606840,0
Qatar,2/26/23,493936,686,,,212,,17144.245520745837,,,,,634,QAT,2023/02/26,0,7606840,0
Qatar,2/27/23,494056,686,,,120,,17148.410654411917,,,,,634,QAT,2023/02/27,0,7606840,0
Qatar,3/1/23,494271,686,,,215,,17155.873185563647,,,,,634,QAT,2023/03/01,0,,
Romania,2/2/23,3325006,67576,,,0,,17283.818289542367,,,,,642,ROU,2023/02/02,0,16827486,0
Romania,2/6/23,3327805,67619,,,2799,,17298.367859495753,,,,,642,ROU,2023/02/06,43,16827486,0
Romania,2/13/23,3331005,67650,,,3200,,17315.00188016415,,,,,642,ROU,2023/02/13,31,16827486,0
Romania,2/20/23,3335131,67675,,,4126,,17336.44937056346,,,,,642,ROU,2023/02/20,25,16827486,0
Romania,2/27/23,3340342,67704,,,5211,,17363.53683359565,,,,,642,ROU,2023/02/27,29,16827486,0
Romania,3/1/23,3340342,67704,,,0,,17363.53683359565,,,,,642,ROU,2023/03/01,0,,
Russia,2/2/23,21658642,387193,,,9228,,14841.348643767895,,,,,643,RUS,2023/02/02,40,184434902,0
Russia,2/3/23,21668261,387239,,,9619,,14847.939958800684,,,,,643,RUS,2023/02/03,46,184547820,112918
Russia,2/4/23,21677861,387279,,,9600,,14854.518254290317,,,,,643,RUS,2023/02/04,40,184547820,0
Russia,2/5/23,21687216,387324,,,9355,,14860.92866619714,,,,,643,RUS,2023/02/05,45,184547820,0
Russia,2/6/23,21695239,387364,,,8023,,14866.426339604779,,,,,643,RUS,2023/02/06,40,184547820,0
Russia,2/7/23,21702774,387406,,,7535,,14871.589616325027,,,,,643,RUS,2023/02/07,42,185098557,550737
Russia,2/8/23,21713101,387449,,,10327,,14878.666080650177,,,,,643,RUS,2023/02/08,43,185098557,0
Russia,2/9/23,21725309,387489,,,12208,,14887.031479747826,,,,,643,RUS,2023/02/09,40,185098557,0
Russia,2/10/23,21737602,387526,,,12293,,14895.455124170125,,,,,643,RUS,2023/02/10,37,185098557,0
Russia,2/11/23,21750311,387560,,,12709,,14904.16382806364,,,,,643,RUS,2023/02/11,34,185098557,0
Russia,2/12/23,21762542,387590,,,12231,,14912.5449876609,,,,,643,RUS,2023/02/12,30,185098557,0
Russia,2/13/23,21773482,387620,,,10940,,14920.041503562627,,,,,643,RUS,2023/02/13,30,185098557,0
Russia,2/14/23,21783243,387654,,,9761,,14926.730122549534,,,,,643,RUS,2023/02/14,34,185560330,461773
Russia,2/15/23,21796612,387689,,,13369,,14935.89108425796,,,,,643,RUS,2023/02/15,35,185560330,0
Russia,2/16/23,21811276,387725,,,14664,,14945.939430618375,,,,,643,RUS,2023/02/16,36,185560330,0
Russia,2/17/23,21826514,387762,,,15238,,14956.38110422994,,,,,643,RUS,2023/02/17,37,185624873,64543
Russia,2/18/23,21841651,387797,,,15137,,14966.753568691041,,,,,643,RUS,2023/02/18,35,185624873,0
Russia,2/19/23,21855727,387832,,,14076,,14976.398994452715,,,,,643,RUS,2023/02/19,35,185624873,0
Russia,2/20/23,21867696,387861,,,11969,,14984.600621402238,,,,,643,RUS,2023/02/20,29,185641260,16387
Russia,2/21/23,21878868,387899,,,11172,,14992.256112778297,,,,,643,RUS,2023/02/21,38,185641260,0
Russia,2/22/23,21892777,387932,,,13909,,15001.787103608018,,,,,643,RUS,2023/02/22,33,185641260,0
Russia,2/23/23,21907416,387969,,,14639,,15011.818318990594,,,,,643,RUS,2023/02/23,37,185641260,0
Russia,2/24/23,21921113,388000,,,13697,,15021.20403912825,,,,,643,RUS,2023/02/24,31,185672750,31490
Russia,2/25/23,21932062,388033,,,10949,,15028.706722181998,,,,,643,RUS,2023/02/25,33,185672750,0
Russia,2/26/23,21941582,388063,,,9520,,15035.230198542551,,,,,643,RUS,2023/02/26,30,185672750,0
Russia,2/27/23,21951059,388091,,,9477,,15041.724209621223,,,,,643,RUS,2023/02/27,28,185672750,0
Russia,2/28/23,21960719,388126,,,9660,,15048.343619457666,,,,,643,RUS,2023/02/28,35,185672750,0
Russia,3/1/23,21974098,388163,,,13379,,15057.511433557229,,,,,643,RUS,2023/03/01,37,,
Rwanda,2/2/23,133090,1468,,,0,,1027.5467296736797,,,,,646,RWA,2023/02/02,0,26106436,0
Rwanda,2/13/23,133148,1468,,,58,,1027.9945297362017,,,,,646,RWA,2023/02/13,0,26106436,0
Rwanda,2/15/23,133170,1468,,,22,,1028.164384932331,,,,,646,RWA,2023/02/15,0,26106436,0
Rwanda,2/27/23,133180,1468,,,10,,1028.2415918396623,,,,,646,RWA,2023/02/27,0,26106436,0
Rwanda,3/1/23,133180,1468,,,0,,1028.2415918396623,,,,,646,RWA,2023/03/01,0,,
Saint Kitts and Nevis,2/2/23,6592,46,,,0,,12392.841028726125,,,,,659,KNA,2023/02/02,0,64297,0
Saint Kitts and Nevis,2/11/23,6593,46,,,1,,12394.721010678297,,,,,659,KNA,2023/02/11,0,64297,0
Saint Kitts and Nevis,2/13/23,6594,46,,,1,,12396.60099263047,,,,,659,KNA,2023/02/13,0,64297,0
Saint Kitts and Nevis,2/14/23,6595,46,,,1,,12398.480974582644,,,,,659,KNA,2023/02/14,0,64297,0
Saint Kitts and Nevis,2/15/23,6596,46,,,1,,12400.360956534818,,,,,659,KNA,2023/02/15,0,64297,0
Saint Kitts and Nevis,2/28/23,6596,47,,,0,,12400.360956534818,,,,,659,KNA,2023/02/28,1,64297,0
Saint Kitts and Nevis,3/1/23,6596,47,,,0,,12400.360956534818,,,,,659,KNA,2023/03/01,0,,
Saint Lucia,2/2/23,29803,409,,,0,,16230.007242864689,,,,,662,LCA,2023/02/02,0,122977,0
Saint Lucia,2/7/23,29882,409,,,79,,16273.02876996553,,,,,662,LCA,2023/02/07,0,122977,0
Saint Lucia,3/1/23,30004,409,,,122,,16339.467077640242,,,,,662,LCA,2023/03/01,0,,
Saint Vincent and the Grenadines,2/2/23,9585,123,,,0,,8639.260187296637,,,,,670,VCT,2023/02/02,0,73329,0
Saint Vincent and the Grenadines,2/7/23,9587,123,,,2,,8641.062849829197,,,,,670,VCT,2023/02/07,0,73329,0
Saint Vincent and the Grenadines,2/14/23,9589,123,,,2,,8642.86551236176,,,,,670,VCT,2023/02/14,0,73374,0
Saint Vincent and the Grenadines,3/1/23,9589,123,,,0,,8642.86551236176,,,,,670,VCT,2023/03/01,0,,
Samoa,2/2/23,16087,29,,,0,,8202.212818028858,,,,,882,WSM,2023/02/02,0,449607,0
Samoa,2/6/23,16109,29,,,22,,8213.429867944731,,,,,882,WSM,2023/02/06,0,449607,0
Samoa,2/13/23,16402,29,,,293,,8362.820578187937,,,,,882,WSM,2023/02/13,0,449607,0
Samoa,2/19/23,16594,29,,,192,,8460.714831999185,,,,,882,WSM,2023/02/19,0,452831,0
Samoa,2/22/23,16607,29,,,13,,8467.343088767655,,,,,882,WSM,2023/02/22,0,452831,0
Samoa,3/1/23,16607,29,,,0,,8467.343088767655,,,,,882,WSM,2023/03/01,0,,
San Marino,2/2/23,23427,122,,,0,,69028.8172549944,,,,,674,SMR,2023/02/02,0,69338,0
San Marino,2/7/23,23468,122,,,41,,69149.62578820201,,,,,674,SMR,2023/02/07,0,69338,0
San Marino,2/14/23,23494,122,,,26,,69226.23607755319,,,,,674,SMR,2023/02/14,0,69338,0
San Marino,2/17/23,23521,122,,,27,,69305.79291649479,,,,,674,SMR,2023/02/17,0,69338,0
San Marino,2/22/23,23536,122,,,15,,69349.99116035123,,,,,674,SMR,2023/02/22,0,69338,0
San Marino,3/1/23,23583,122,,,47,,69488.47899110142,,,,,674,SMR,2023/03/01,0,,
Sao Tome and Principe,2/2/23,6280,77,,,0,,2865.4733278274875,,,,,678,STP,2023/02/02,0,228291,0
Sao Tome and Principe,2/21/23,6281,77,,,1,,2865.9296133892435,,,,,678,STP,2023/02/21,0,228291,0
Sao Tome and Principe,3/1/23,6281,77,,,0,,2865.9296133892435,,,,,678,STP,2023/03/01,0,,
Saudi Arabia,2/2/23,828064,9577,,,52,,2378.5464567897616,,,,,682,SAU,2023/02/02,2,68148406,0
Saudi Arabia,2/3/23,828106,9578,,,42,,2378.6670983720364,,,,,682,SAU,2023/02/03,1,68148406,0
Saudi Arabia,2/4/23,828131,9579,,,25,,2378.7389088376767,,,,,682,SAU,2023/02/04,1,68148406,0
Saudi Arabia,2/5/23,828171,9580,,,40,,2378.8538055827007,,,,,682,SAU,2023/02/05,1,68148406,0
Saudi Arabia,2/6/23,828236,9582,,,65,,2379.040512793365,,,,,682,SAU,2023/02/06,2,68148406,0
Saudi Arabia,2/7/23,828294,9583,,,58,,2379.2071130736495,,,,,682,SAU,2023/02/07,1,68148406,0
Saudi Arabia,2/8/23,828356,9586,,,62,,2379.385203028437,,,,,682,SAU,2023/02/08,3,68148406,0
Saudi Arabia,2/9/23,828410,9587,,,54,,2379.5403136342193,,,,,682,SAU,2023/02/09,1,68148406,0
Saudi Arabia,2/10/23,828456,9590,,,46,,2379.672444890997,,,,,682,SAU,2023/02/10,3,68148406,0
Saudi Arabia,2/11/23,828486,9591,,,30,,2379.758617449765,,,,,682,SAU,2023/02/11,1,68148406,0
Saudi Arabia,2/12/23,828525,9592,,,39,,2379.8706417761637,,,,,682,SAU,2023/02/12,1,68148406,0
Saudi Arabia,2/13/23,828595,9593,,,70,,2380.0717110799555,,,,,682,SAU,2023/02/13,1,68148406,0
Saudi Arabia,2/14/23,828662,9595,,,67,,2380.2641631278707,,,,,682,SAU,2023/02/14,2,68148406,0
Saudi Arabia,2/15/23,828729,9596,,,67,,2380.4566151757863,,,,,682,SAU,2023/02/15,1,68148406,0
Saudi Arabia,2/16/23,828793,9598,,,64,,2380.6404499678247,,,,,682,SAU,2023/02/16,2,68148406,0
Saudi Arabia,2/17/23,828842,9599,,,49,,2380.781198480479,,,,,682,SAU,2023/02/17,1,68148406,0
Saudi Arabia,2/18/23,828874,9600,,,32,,2380.873115876498,,,,,682,SAU,2023/02/18,1,68148406,0
Saudi Arabia,2/19/23,828917,9602,,,43,,2380.9966298773993,,,,,682,SAU,2023/02/19,2,68148406,0
Saudi Arabia,2/20/23,828983,9605,,,66,,2381.186209506689,,,,,682,SAU,2023/02/20,3,68148406,0
Saudi Arabia,2/21/23,829041,9606,,,58,,2381.3528097869735,,,,,682,SAU,2023/02/21,1,68148406,0
Saudi Arabia,2/22/23,829095,9607,,,54,,2381.507920392756,,,,,682,SAU,2023/02/22,1,68148406,0
Saudi Arabia,2/23/23,829137,9608,,,42,,2381.6285619750315,,,,,682,SAU,2023/02/23,1,68148406,0
Saudi Arabia,2/24/23,829185,9611,,,48,,2381.7664380690603,,,,,682,SAU,2023/02/24,3,68148406,0
Saudi Arabia,2/25/23,829228,9613,,,43,,2381.889952069961,,,,,682,SAU,2023/02/25,2,68148406,0
Saudi Arabia,2/26/23,829287,9614,,,59,,2382.0594247688714,,,,,682,SAU,2023/02/26,1,68148406,0
Saudi Arabia,2/27/23,829388,9615,,,101,,2382.349539050057,,,,,682,SAU,2023/02/27,1,68148406,0
Saudi Arabia,2/28/23,829478,9614,,,90,,2382.608056726361,,,,,682,SAU,2023/02/28,,68148406,0
Saudi Arabia,3/1/23,829554,9615,,,76,,2382.826360541907,,,,,682,SAU,2023/03/01,1,,
Senegal,2/2/23,88902,1971,,,0,,530.9506191198841,,,,,686,SEN,2023/02/02,0,2835726,0
Senegal,2/13/23,88906,1971,,,4,,530.9745083740794,,,,,686,SEN,2023/02/13,0,2928086,4049
Senegal,2/15/23,88910,1971,,,4,,530.9983976282748,,,,,686,SEN,2023/02/15,0,2928086,0
Senegal,2/22/23,88917,1971,,,7,,531.0402038231168,,,,,686,SEN,2023/02/22,0,2928086,0
Senegal,3/1/23,88921,1971,,,4,,531.0640930773122,,,,,686,SEN,2023/03/01,0,,
Serbia,2/2/23,2472484,17708,,,456,,28297.80586148921,,,,,688,SRB,2023/02/02,4,8534688,0
Serbia,2/3/23,2473599,17713,,,1115,,28310.567138624094,,,,,688,SRB,2023/02/03,5,8534688,0
Serbia,2/4/23,2474195,17718,,,596,,28317.388413218167,,,,,688,SRB,2023/02/04,5,8534688,0
Serbia,2/5/23,2474636,17721,,,441,,28322.435698614114,,,,,688,SRB,2023/02/05,3,8534688,0
Serbia,2/6/23,2475443,17723,,,807,,28331.67188753595,,,,,688,SRB,2023/02/06,2,8534688,0
Serbia,2/7/23,2476392,17726,,,949,,28342.533279465104,,,,,688,SRB,2023/02/07,3,8534688,0
Serbia,2/8/23,2477183,17728,,,791,,28351.58634692133,,,,,688,SRB,2023/02/08,2,8534688,0
Serbia,2/9/23,2477970,17731,,,787,,28360.59363401115,,,,,688,SRB,2023/02/09,3,8534688,0
Serbia,2/11/23,2478730,17733,,,760,,28369.29190362775,,,,,688,SRB,2023/02/11,2,8534688,0
Serbia,2/12/23,2479663,17739,,,933,,28379.97017409129,,,,,688,SRB,2023/02/12,6,8534688,0
Serbia,2/13/23,2480488,17741,,,825,,28389.41237466194,,,,,688,SRB,2023/02/13,2,8534688,0
Serbia,2/14/23,2481396,17744,,,908,,28399.80451783546,,,,,688,SRB,2023/02/14,3,8534688,0
Serbia,2/15/23,2482090,17749,,,694,,28407.747411406406,,,,,688,SRB,2023/02/15,5,8534688,0
Serbia,2/16/23,2482671,17754,,,581,,28414.397009626467,,,,,688,SRB,2023/02/16,5,8534688,0
Serbia,2/17/23,2483550,17759,,,879,,28424.45724514356,,,,,688,SRB,2023/02/17,5,8534688,0
Serbia,2/18/23,2484269,17766,,,719,,28432.68626600453,,,,,688,SRB,2023/02/18,7,8534688,0
Serbia,2/19/23,2484855,17771,,,586,,28439.393089682595,,,,,688,SRB,2023/02/19,5,8534688,0
Serbia,2/20/23,2485825,17779,,,970,,28450.49482853536,,,,,688,SRB,2023/02/20,8,8534688,0
Serbia,2/21/23,2486920,17783,,,1095,,28463.027203838225,,,,,688,SRB,2023/02/21,4,8534688,0
Serbia,2/22/23,2487935,17788,,,1015,,28474.643971813028,,,,,688,SRB,2023/02/22,5,8534688,0
Serbia,2/23/23,2488870,17791,,,935,,28485.345132459766,,,,,688,SRB,2023/02/23,3,8534688,0
Serbia,2/24/23,2489711,17803,,,841,,28494.970454496033,,,,,688,SRB,2023/02/24,12,8534688,0
Serbia,2/25/23,2490311,17807,,,600,,28501.837509456505,,,,,688,SRB,2023/02/25,4,8534688,0
Serbia,2/26/23,2490810,17816,,,499,,28507.5486101653,,,,,688,SRB,2023/02/26,9,8534688,0
Serbia,2/27/23,2491704,17821,,,894,,28517.780522056408,,,,,688,SRB,2023/02/27,5,8534688,0
Serbia,2/28/23,2492563,17826,,,859,,28527.61185574149,,,,,688,SRB,2023/02/28,5,8534688,0
Serbia,3/1/23,2492563,17826,,,0,,28527.61185574149,,,,,688,SRB,2023/03/01,0,,
Seychelles,2/2/23,50665,172,,,0,,51520.23591620907,,,,,690,SYC,2023/02/02,0,220018,0
Seychelles,3/1/23,50665,172,,,0,,51520.23591620907,,,,,690,SYC,2023/03/01,0,,
Sierra Leone,2/2/23,7760,126,,,0,,97.27986200299988,,,,,694,SLE,2023/02/02,0,6444983,0
Sierra Leone,3/1/23,7760,126,,,0,,97.27986200299988,,,,,694,SLE,2023/03/01,0,,
Singapore,2/2/23,2218050,1722,,,475,,37913.16167274295,,,,,702,SGP,2023/02/02,0,14727569,0
Singapore,2/3/23,2218508,1722,,,458,,37920.990273561736,,,,,702,SGP,2023/02/03,0,14727569,0
Singapore,2/4/23,2218881,1722,,,373,,37927.36596811503,,,,,702,SGP,2023/02/04,0,14727569,0
Singapore,2/5/23,2219180,1722,,,299,,37932.4767795666,,,,,702,SGP,2023/02/05,0,14727569,0
Singapore,2/6/23,2219431,1722,,,251,,37936.76712630354,,,,,702,SGP,2023/02/06,0,14727569,0
Singapore,2/7/23,2220062,1722,,,631,,37947.55281869798,,,,,702,SGP,2023/02/07,0,14727569,0
Singapore,2/8/23,2220534,1722,,,472,,37955.6207217252,,,,,702,SGP,2023/02/08,0,14727569,0
Singapore,2/9/23,2220999,1722,,,465,,37963.56897364821,,,,,702,SGP,2023/02/09,0,14727569,0
Singapore,2/10/23,2221438,1722,,,439,,37971.07280718412,,,,,702,SGP,2023/02/10,0,14727569,0
Singapore,2/11/23,2221762,1722,,,324,,37976.6109440079,,,,,702,SGP,2023/02/11,0,14727569,0
Singapore,2/12/23,2222006,1722,,,244,,37980.78163964061,,,,,702,SGP,2023/02/12,0,14727569,0
Singapore,2/27/23,2226397,1722,,,4391,,38055.83706801465,,,,,702,SGP,2023/02/27,0,14898648,0
Singapore,3/1/23,2230868,1722,,,4471,,38132.25993757973,,,,,702,SGP,2023/03/01,0,,
Slovakia,2/2/23,2661008,20949,,,162,,48963.18332967782,,,,,703,SVK,2023/02/02,3,5754313,0
Slovakia,2/3/23,2661149,20952,,,141,,48965.7777633847,,,,,703,SVK,2023/02/03,3,5754313,0
Slovakia,2/4/23,2661284,20957,,,135,,48968.26179565725,,,,,703,SVK,2023/02/04,5,5754313,0
Slovakia,2/5/23,2661315,20961,,,31,,48968.832203067985,,,,,703,SVK,2023/02/05,4,5754313,0
Slovakia,2/6/23,2661348,20964,,,33,,48969.439410956824,,,,,703,SVK,2023/02/06,3,5754313,0
Slovakia,2/7/23,2661623,20966,,,275,,48974.4994766972,,,,,703,SVK,2023/02/07,2,5754313,0
Slovakia,2/8/23,2661781,20969,,,158,,48977.40671446804,,,,,703,SVK,2023/02/08,3,5754313,0
Slovakia,2/9/23,2661944,20973,,,163,,48980.40595343415,,,,,703,SVK,2023/02/09,4,5754313,0
Slovakia,2/10/23,2662097,20974,,,153,,48983.2211900097,,,,,703,SVK,2023/02/10,1,5754313,0
Slovakia,2/11/23,2662257,20977,,,160,,48986.165228258644,,,,,703,SVK,2023/02/11,3,5754313,0
Slovakia,2/12/23,2662318,20980,,,61,,48987.28764284105,,,,,703,SVK,2023/02/12,3,5754313,0
Slovakia,2/13/23,2662353,20982,,,35,,48987.93165120801,,,,,703,SVK,2023/02/13,2,5754313,0
Slovakia,2/14/23,2662668,20986,,,315,,48993.727726510624,,,,,703,SVK,2023/02/14,4,5754313,0
Slovakia,2/15/23,2662918,20989,,,250,,48998.327786274596,,,,,703,SVK,2023/02/15,3,5754313,0
Slovakia,2/16/23,2663109,20991,,,191,,49001.84223193428,,,,,703,SVK,2023/02/16,2,5754313,0
Slovakia,2/17/23,2663276,20993,,,167,,49004.915071856616,,,,,703,SVK,2023/02/17,2,5754313,0
Slovakia,2/18/23,2663541,20995,,,265,,49009.791135206426,,,,,703,SVK,2023/02/18,2,5754313,0
Slovakia,2/19/23,2663604,20996,,,63,,49010.950350266954,,,,,703,SVK,2023/02/19,1,5754313,0
Slovakia,2/20/23,2663620,20999,,,16,,49011.244754091844,,,,,703,SVK,2023/02/20,3,5754313,0
Slovakia,2/21/23,2663896,21003,,,276,,49016.323220071274,,,,,703,SVK,2023/02/21,4,5754313,0
Slovakia,2/22/23,2664186,21008,,,290,,49021.65928939749,,,,,703,SVK,2023/02/22,5,5754313,0
Slovakia,2/23/23,2664397,21011,,,211,,49025.541739838285,,,,,703,SVK,2023/02/23,3,5754313,0
Slovakia,2/24/23,2664595,21014,,,198,,49029.18498717136,,,,,703,SVK,2023/02/24,3,7219030,1464717
Slovakia,2/25/23,2664862,21016,,,267,,49034.09785099928,,,,,703,SVK,2023/02/25,2,7219030,0
Slovakia,2/26/23,2664926,21017,,,64,,49035.27546629886,,,,,703,SVK,2023/02/26,1,7219030,0
Slovakia,2/27/23,2664972,21017,,,46,,49036.12187729543,,,,,703,SVK,2023/02/27,0,7219030,0
Slovakia,2/28/23,2665303,21021,,,331,,49042.21235642293,,,,,703,SVK,2023/02/28,4,7219030,0
Slovakia,3/1/23,2665548,21024,,,245,,49046.72041499163,,,,,703,SVK,2023/03/01,3,,
Slovenia,2/2/23,1322078,7058,,,226,,63594.09542976875,,,,,705,SVN,2023/02/02,1,2996643,0
Slovenia,2/3/23,1322282,7060,,,204,,63603.90816053627,,,,,705,SVN,2023/02/03,2,2996643,0
Slovenia,2/4/23,1322493,7060,,,211,,63614.05760265367,,,,,705,SVN,2023/02/04,0,2996643,0
Slovenia,2/5/23,1322543,7060,,,50,,63616.462683724145,,,,,705,SVN,2023/02/05,0,2996643,0
Slovenia,2/6/23,1322604,7062,,,61,,63619.39688263012,,,,,705,SVN,2023/02/06,2,2996643,0
Slovenia,2/7/23,1322911,7062,,,307,,63634.16408040282,,,,,705,SVN,2023/02/07,0,2996643,0
Slovenia,2/8/23,1323146,7062,,,235,,63645.46796143404,,,,,705,SVN,2023/02/08,0,2996643,0
Slovenia,2/9/23,1323216,7063,,,70,,63648.83507493271,,,,,705,SVN,2023/02/09,1,2996643,0
Slovenia,2/10/23,1323445,7063,,,229,,63659.85034623547,,,,,705,SVN,2023/02/10,0,2996643,0
Slovenia,2/11/23,1323687,7064,,,242,,63671.49093861656,,,,,705,SVN,2023/02/11,1,2996643,0
Slovenia,2/12/23,1323752,7064,,,65,,63674.61754400817,,,,,705,SVN,2023/02/12,0,2996643,0
Slovenia,2/13/23,1323816,7064,,,64,,63677.69604777838,,,,,705,SVN,2023/02/13,0,2996643,0
Slovenia,2/14/23,1324306,7065,,,490,,63701.265842269015,,,,,705,SVN,2023/02/14,1,2996643,0
Slovenia,2/15/23,1324603,7065,,,297,,63715.55202382762,,,,,705,SVN,2023/02/15,0,2996643,0
Slovenia,2/16/23,1324871,7065,,,268,,63728.443258365354,,,,,705,SVN,2023/02/16,0,2996643,0
Slovenia,2/17/23,1325147,7066,,,276,,63741.719305874365,,,,,705,SVN,2023/02/17,1,2996643,0
Slovenia,2/18/23,1325421,7067,,,274,,63754.899150140554,,,,,705,SVN,2023/02/18,1,2996643,0
Slovenia,2/19/23,1325505,7067,,,84,,63758.93968633895,,,,,705,SVN,2023/02/19,0,2996643,0
Slovenia,2/20/23,1325590,7067,,,85,,63763.02832415875,,,,,705,SVN,2023/02/20,0,2996643,0
Slovenia,2/21/23,1326046,7067,,,456,,63784.96266352146,,,,,705,SVN,2023/02/21,0,2996643,0
Slovenia,2/22/23,1326369,7068,,,323,,63800.49948723672,,,,,705,SVN,2023/02/22,1,2996643,0
Slovenia,2/23/23,1326746,7071,,,377,,63818.63379850808,,,,,705,SVN,2023/02/23,3,2996643,0
Slovenia,2/24/23,1327075,7071,,,329,,63834.45923195179,,,,,705,SVN,2023/02/24,0,3021521,24878
Slovenia,2/25/23,1327413,7071,,,338,,63850.71757998819,,,,,705,SVN,2023/02/25,0,3021521,0
Slovenia,2/26/23,1327516,7071,,,103,,63855.67204699336,,,,,705,SVN,2023/02/26,0,3021521,0
Slovenia,2/27/23,1327597,7071,,,81,,63859.568278327526,,,,,705,SVN,2023/02/27,0,3021521,0
Slovenia,2/28/23,1328222,7071,,,625,,63889.63179170844,,,,,705,SVN,2023/02/28,0,3021521,0
Slovenia,3/1/23,1328673,7071,,,451,,63911.3256229641,,,,,705,SVN,2023/03/01,0,,
Solomon Islands,2/2/23,24575,153,,,0,,3764.218252667502,,,,,90,SLB,2023/02/02,0,625956,0
Solomon Islands,3/1/23,24575,153,,,0,,3764.218252667502,,,,,90,SLB,2023/03/01,0,,
Somalia,2/2/23,27318,1361,,,0,,171.8846257639815,,,,,706,SOM,2023/02/02,0,8726329,0
Somalia,2/6/23,27322,1361,,,4,,171.90979373026948,,,,,706,SOM,2023/02/06,0,8726329,0
